from	to	family	partial_rho	boot
BM_minus_FIB	EC_readout	allowed	0.261285269699103	617
Peri_AT1R_response	EC_readout	allowed	0.191753628405403	617
AGT_source_index	BM_minus_FIB	forbidden	0.0595436469730975	617
processing_index	EC_readout	forbidden	0.0577501159925339	617
Mast_CMA1	BM_minus_FIB	forbidden	0.103472428224375	617
VSMC_AGT	Peri_AGTR1	forbidden	0.0415982410662179	617
AGT_source_index	Peri_AGTR1	forbidden	-0.0226517593629541	617
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.268849274212305	617
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0583128748955987	617
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.485848021648504	617
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.0275237516489054	617
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.178436645499537	617
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.259749735904948	617
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.103759911330889	617
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	-0.014146902100094	617
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.378121408421273	617
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.00963810809927796	617
AGT_source_index	Peri_AT1R_response	allowed	0.171770011820357	618
processing_index	Peri_AT1R_response	allowed	0.0317497960196698	618
Peri_AGTR1	Peri_AT1R_response	allowed	-0.165000955287981	618
Peri_ACE2	Peri_AT1R_response	allowed	0.158347585241592	618
Peri_AT1R_response	contractile	allowed	0.236988654597625	618
Peri_AT1R_response	inflammatory	allowed	0.156589205821834	618
Peri_AT1R_response	activated_migratory	allowed	0.505767088894342	618
Peri_AT1R_response	BM_minus_FIB	allowed	-0.446982425008967	618
BM_minus_FIB	EC_readout	allowed	0.13788116108671	618
Peri_AT1R_response	EC_readout	allowed	0.289496165238272	618
AGT_source_index	BM_minus_FIB	forbidden	-0.0110212491973099	618
processing_index	EC_readout	forbidden	-0.0723018865813311	618
Mast_CMA1	BM_minus_FIB	forbidden	-0.283527803427607	618
VSMC_AGT	Peri_AGTR1	forbidden	-0.0348786710819174	618
AGT_source_index	Peri_AGTR1	forbidden	-0.338491702261746	618
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.125908786458016	618
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0353662225612563	618
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.20217524214049	618
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.244879255831004	618
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.191097143393217	618
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.144939455670416	618
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	-0.217309387060504	618
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.158325677996565	618
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.417981387546431	618
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.327544220640704	618
AGT_source_index	Peri_AT1R_response	allowed	0.32239569481012	619
processing_index	Peri_AT1R_response	allowed	0.390740893516234	619
Peri_AGTR1	Peri_AT1R_response	allowed	-0.100850323912306	619
Peri_ACE2	Peri_AT1R_response	allowed	0.437775053295918	619
Peri_AT1R_response	contractile	allowed	0.131439393939394	619
Peri_AT1R_response	inflammatory	allowed	0.224522397891963	619
Peri_AT1R_response	activated_migratory	allowed	0.651564558629776	619
Peri_AT1R_response	BM_minus_FIB	allowed	-0.603540843214756	619
BM_minus_FIB	EC_readout	allowed	-0.0864407851597489	619
Peri_AT1R_response	EC_readout	allowed	0.2103764707661	619
AGT_source_index	BM_minus_FIB	forbidden	-0.135472641367134	619
processing_index	EC_readout	forbidden	0.0650492075513857	619
Mast_CMA1	BM_minus_FIB	forbidden	-0.205180549733421	619
VSMC_AGT	Peri_AGTR1	forbidden	0.0823157426696419	619
AGT_source_index	Peri_AGTR1	forbidden	-0.113309175090265	619
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.25634351109235	619
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0382562367693383	619
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.300413709340722	619
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.393474503025065	619
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.306959799258769	619
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.457433719854102	619
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.227944187218495	619
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.0444899323251734	619
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.259294845016292	619
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.140497364953887	619
AGT_source_index	Peri_AT1R_response	allowed	0.270059592362512	620
processing_index	Peri_AT1R_response	allowed	0.398679987322834	620
Peri_AGTR1	Peri_AT1R_response	allowed	0.266843576208642	620
Peri_ACE2	Peri_AT1R_response	allowed	0.287771356610281	620
Peri_AT1R_response	contractile	allowed	0.277488294819514	620
Peri_AT1R_response	inflammatory	allowed	0.180429693399789	620
Peri_AT1R_response	activated_migratory	allowed	0.507967074460051	620
Peri_AT1R_response	BM_minus_FIB	allowed	-0.505437245129135	620
BM_minus_FIB	EC_readout	allowed	0.180288900321302	620
Peri_AT1R_response	EC_readout	allowed	0.225940149222264	620
AGT_source_index	BM_minus_FIB	forbidden	0.0519983163840202	620
processing_index	EC_readout	forbidden	0.106509313111423	620
Mast_CMA1	BM_minus_FIB	forbidden	-0.188643109119739	620
VSMC_AGT	Peri_AGTR1	forbidden	-0.101139026975383	620
AGT_source_index	Peri_AGTR1	forbidden	-0.087302346645235	620
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.158326756116811	620
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0407340030056158	620
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.299855583788823	620
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.0335446867847089	620
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.308810568224413	620
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.36941171703255	620
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.304391657740533	620
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.24369781470976	620
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.309296472374256	620
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.0367202839450234	620
AGT_source_index	Peri_AT1R_response	allowed	0.19128330112172	621
processing_index	Peri_AT1R_response	allowed	0.360738070003829	621
Peri_AGTR1	Peri_AT1R_response	allowed	-0.00287402054983516	621
Peri_ACE2	Peri_AT1R_response	allowed	0.500208492386695	621
Peri_AT1R_response	contractile	allowed	0.462825752498891	621
Peri_AT1R_response	inflammatory	allowed	0.451102909945539	621
Peri_AT1R_response	activated_migratory	allowed	0.588567868840081	621
Peri_AT1R_response	BM_minus_FIB	allowed	-0.503865140117228	621
BM_minus_FIB	EC_readout	allowed	0.278419148319949	621
Peri_AT1R_response	EC_readout	allowed	0.481729901563602	621
AGT_source_index	BM_minus_FIB	forbidden	0.0194101347334998	621
processing_index	EC_readout	forbidden	0.117793692714541	621
Mast_CMA1	BM_minus_FIB	forbidden	-0.244325579886444	621
VSMC_AGT	Peri_AGTR1	forbidden	-0.0164259860442554	621
AGT_source_index	Peri_AGTR1	forbidden	-0.0699938174977967	621
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.0835271624633145	621
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.0867893018901344	621
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.267240765781795	621
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.358498153767411	621
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.366744243848431	621
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.429909025343844	621
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.21328579242722	621
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.241741165286386	621
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.373553447046564	621
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.0855994034753226	621
AGT_source_index	Peri_AT1R_response	allowed	0.339452621281336	622
processing_index	Peri_AT1R_response	allowed	0.458246201878726	622
Peri_AGTR1	Peri_AT1R_response	allowed	-0.00451558758528409	622
Peri_ACE2	Peri_AT1R_response	allowed	0.321033492626799	622
Peri_AT1R_response	contractile	allowed	0.286570508332166	622
Peri_AT1R_response	inflammatory	allowed	0.25256966811371	622
Peri_AT1R_response	activated_migratory	allowed	0.481067077440134	622
Peri_AT1R_response	BM_minus_FIB	allowed	-0.568589833356673	622
BM_minus_FIB	EC_readout	allowed	0.261955039838289	622
Peri_AT1R_response	EC_readout	allowed	0.287153568251894	622
AGT_source_index	BM_minus_FIB	forbidden	-0.22199493452723	622
processing_index	EC_readout	forbidden	-0.0122988225871498	622
Mast_CMA1	BM_minus_FIB	forbidden	-0.0182287650951526	622
VSMC_AGT	Peri_AGTR1	forbidden	0.199668501746285	622
AGT_source_index	Peri_AGTR1	forbidden	-0.0237229125397683	622
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.041689426109633	622
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.0265878625811177	622
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.520529244985824	622
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.37030257835627	622
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.468924227326257	622
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.422111194179537	622
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.272525077621208	622
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.332572546462341	622
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.345051427216409	622
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.107547962470242	622
AGT_source_index	Peri_AT1R_response	allowed	0.316821452497205	623
processing_index	Peri_AT1R_response	allowed	0.20763413991639	623
Peri_AGTR1	Peri_AT1R_response	allowed	0.0835601314131865	623
Peri_ACE2	Peri_AT1R_response	allowed	0.379541666562075	623
Peri_AT1R_response	contractile	allowed	0.407528283482082	623
Peri_AT1R_response	inflammatory	allowed	0.236067935055108	623
Peri_AT1R_response	activated_migratory	allowed	0.563071481316037	623
Peri_AT1R_response	BM_minus_FIB	allowed	-0.44468653423646	623
BM_minus_FIB	EC_readout	allowed	0.177782181046945	623
Peri_AT1R_response	EC_readout	allowed	0.26527084568647	623
AGT_source_index	BM_minus_FIB	forbidden	-0.0685079217917054	623
processing_index	EC_readout	forbidden	0.210514689714743	623
Mast_CMA1	BM_minus_FIB	forbidden	-0.166227933529064	623
VSMC_AGT	Peri_AGTR1	forbidden	0.112863064908984	623
AGT_source_index	Peri_AGTR1	forbidden	-0.0882849666248059	623
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.248432922795855	623
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0206631528107348	623
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.158597550746519	623
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.207896427443679	623
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.122926381027792	623
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.372552862524771	623
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.128718665055874	623
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	-0.0953902709025211	623
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.34728575307559	623
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.137738962376815	623
AGT_source_index	Peri_AT1R_response	allowed	0.303179065580147	624
processing_index	Peri_AT1R_response	allowed	0.33579005553003	624
Peri_AGTR1	Peri_AT1R_response	allowed	0.19792638704814	624
Peri_ACE2	Peri_AT1R_response	allowed	0.240390545357296	624
Peri_AT1R_response	contractile	allowed	0.334508290538556	624
Peri_AT1R_response	inflammatory	allowed	0.318929978627934	624
Peri_AT1R_response	activated_migratory	allowed	0.61090684412572	624
Peri_AT1R_response	BM_minus_FIB	allowed	-0.503378001965015	624
BM_minus_FIB	EC_readout	allowed	0.0286652430719372	624
Peri_AT1R_response	EC_readout	allowed	0.309885985047148	624
AGT_source_index	BM_minus_FIB	forbidden	-0.0876263750568593	624
processing_index	EC_readout	forbidden	0.130029023832389	624
Mast_CMA1	BM_minus_FIB	forbidden	-0.171801027478824	624
VSMC_AGT	Peri_AGTR1	forbidden	-0.0731333032194989	624
AGT_source_index	Peri_AGTR1	forbidden	-0.0231505542580836	624
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.0341592692050612	624
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0744376786380017	624
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.23978883023062	624
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.14646079385538	624
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.190879592325617	624
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.339957866023697	624
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.239025209731103	624
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.0848345102560407	624
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.194792717490513	624
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.0842018900604698	624
AGT_source_index	Peri_AT1R_response	allowed	0.151692897050555	625
processing_index	Peri_AT1R_response	allowed	0.275741824525254	625
Peri_AGTR1	Peri_AT1R_response	allowed	-0.0838667637064106	625
Peri_ACE2	Peri_AT1R_response	allowed	0.242836672774514	625
Peri_AT1R_response	contractile	allowed	0.152647747887362	625
Peri_AT1R_response	inflammatory	allowed	0.327055434515073	625
Peri_AT1R_response	activated_migratory	allowed	0.504489639643746	625
Peri_AT1R_response	BM_minus_FIB	allowed	-0.612678560033547	625
BM_minus_FIB	EC_readout	allowed	0.138222701589599	625
Peri_AT1R_response	EC_readout	allowed	0.316984532574898	625
AGT_source_index	BM_minus_FIB	forbidden	-0.0167377504451122	625
processing_index	EC_readout	forbidden	-0.0223956114094409	625
Mast_CMA1	BM_minus_FIB	forbidden	-0.204515329462275	625
VSMC_AGT	Peri_AGTR1	forbidden	0.124204273229998	625
AGT_source_index	Peri_AGTR1	forbidden	-0.107432409511856	625
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.088868824970979	625
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.0836617816780263	625
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.29289640443931	625
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.265425294903966	625
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.365042387902483	625
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.384723132187154	625
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.249762954418823	625
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.171015555199194	625
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.276121967423427	625
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.184444424186623	625
AGT_source_index	Peri_AT1R_response	allowed	0.348467876542843	626
processing_index	Peri_AT1R_response	allowed	0.18187779228576	626
Peri_AGTR1	Peri_AT1R_response	allowed	0.0243131873690896	626
Peri_ACE2	Peri_AT1R_response	allowed	0.365295924972043	626
Peri_AT1R_response	contractile	allowed	0.22413857440314	626
Peri_AT1R_response	inflammatory	allowed	0.319471912711858	626
Peri_AT1R_response	activated_migratory	allowed	0.520422708648959	626
Peri_AT1R_response	BM_minus_FIB	allowed	-0.49582440873777	626
BM_minus_FIB	EC_readout	allowed	0.254431364408267	626
Peri_AT1R_response	EC_readout	allowed	0.420038296908665	626
AGT_source_index	BM_minus_FIB	forbidden	-0.16309489415258	626
processing_index	EC_readout	forbidden	0.0941392972029117	626
Mast_CMA1	BM_minus_FIB	forbidden	-0.0526532218464302	626
VSMC_AGT	Peri_AGTR1	forbidden	-0.00739805354660136	626
AGT_source_index	Peri_AGTR1	forbidden	-0.213954081632653	626
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.114992506217369	626
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0471911696045526	626
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.257420325536862	626
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.246235095551805	626
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.329765545361876	626
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.359079554364276	626
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.00650845621330529	626
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.198581747942741	626
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.275315534622814	626
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.0282178919794318	626
AGT_source_index	Peri_AT1R_response	allowed	0.383655721001553	627
processing_index	Peri_AT1R_response	allowed	0.0972809686851896	627
Peri_AGTR1	Peri_AT1R_response	allowed	-0.00172365846772133	627
Peri_ACE2	Peri_AT1R_response	allowed	0.189994008660939	627
Peri_AT1R_response	contractile	allowed	0.145285209614862	627
Peri_AT1R_response	inflammatory	allowed	0.14172780948146	627
Peri_AT1R_response	activated_migratory	allowed	0.648245592364765	627
Peri_AT1R_response	BM_minus_FIB	allowed	-0.421280169964673	627
BM_minus_FIB	EC_readout	allowed	-0.0260988319029853	627
Peri_AT1R_response	EC_readout	allowed	0.317112804376587	627
AGT_source_index	BM_minus_FIB	forbidden	-0.142410159504967	627
processing_index	EC_readout	forbidden	-0.0884722942140117	627
Mast_CMA1	BM_minus_FIB	forbidden	-0.157270306862969	627
VSMC_AGT	Peri_AGTR1	forbidden	-0.0529981249760839	627
AGT_source_index	Peri_AGTR1	forbidden	-0.23104895412199	627
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.155284486138081	627
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.180220261104223	627
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.275527035271257	627
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.173776859843252	627
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.230973977554815	627
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.00682457786116323	627
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.00291232372777437	627
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.137875720887599	627
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.371424206546232	627
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.0696081095547486	627
AGT_source_index	Peri_AT1R_response	allowed	0.129844823649319	628
processing_index	Peri_AT1R_response	allowed	0.361571486077542	628
Peri_AGTR1	Peri_AT1R_response	allowed	-0.0510498340807701	628
Peri_ACE2	Peri_AT1R_response	allowed	0.355929979008703	628
Peri_AT1R_response	contractile	allowed	0.264795506580356	628
Peri_AT1R_response	inflammatory	allowed	0.219136565037637	628
Peri_AT1R_response	activated_migratory	allowed	0.461580273755992	628
Peri_AT1R_response	BM_minus_FIB	allowed	-0.454299879758199	628
BM_minus_FIB	EC_readout	allowed	0.0104638246539459	628
Peri_AT1R_response	EC_readout	allowed	0.346419058216025	628
AGT_source_index	BM_minus_FIB	forbidden	-0.288436656438602	628
processing_index	EC_readout	forbidden	-0.00183441078367956	628
Mast_CMA1	BM_minus_FIB	forbidden	-0.187600881632127	628
VSMC_AGT	Peri_AGTR1	forbidden	0.0836462324885699	628
AGT_source_index	Peri_AGTR1	forbidden	-0.0972511823402114	628
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	-0.0675039905906074	628
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.10826773647793	628
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.267614901801984	628
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.333789367116316	628
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.24957469598639	628
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.331506101274862	628
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.0243444594356778	628
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.269600468070879	628
